id,producent_id,druh_odpadu_id,uroven_dokazu,poznamka
3983,982,62,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
3984,983,77,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
3985,983,78,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
3986,983,81,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
3987,983,62,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
3988,984,77,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
3989,984,78,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
3990,984,81,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
3991,984,62,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
3992,985,77,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
3993,985,78,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
3994,985,81,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
3995,985,62,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
3996,986,77,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
3997,986,78,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
3998,986,81,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
3999,986,62,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4000,987,72,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4001,987,71,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4002,987,73,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4003,988,72,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4004,988,71,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4005,988,73,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4006,989,77,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4007,989,78,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4008,989,81,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4009,990,77,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4010,990,78,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4011,990,82,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4012,990,62,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4013,991,77,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4014,991,78,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4015,991,82,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4016,991,62,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4017,992,77,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4018,992,78,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4019,992,62,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4020,993,77,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4021,993,78,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4022,993,62,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4023,994,77,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4024,994,78,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4025,994,62,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4026,995,77,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4027,995,78,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4028,995,62,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4029,996,22,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4030,996,23,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4031,996,24,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4032,996,88,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4033,996,91,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4034,996,92,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4035,997,21,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4036,997,56,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4037,997,20,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4038,997,58,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4039,997,88,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4040,997,89,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4041,998,68,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4042,998,62,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4043,998,59,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4044,999,59,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4045,999,60,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4046,999,61,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4047,999,62,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4048,999,65,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4049,1000,59,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4050,1000,60,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4051,1000,61,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4052,1000,62,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4053,1000,65,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4054,1001,14,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4055,1001,15,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4056,1001,16,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4057,1001,17,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4058,1001,18,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4059,1002,77,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4060,1002,78,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4061,1002,81,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4062,1003,59,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4063,1003,60,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4064,1003,61,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4065,1003,62,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4066,1003,65,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4067,1004,72,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4068,1004,71,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4069,1004,73,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4070,1005,77,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4071,1005,78,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4072,1005,81,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4073,1006,77,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4074,1006,78,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4075,1006,81,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4076,1007,77,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4077,1007,78,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4078,1007,81,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4079,1008,77,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4080,1008,78,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4081,1008,81,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4082,1009,41,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4083,1009,42,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4084,1010,72,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4085,1010,71,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4086,1010,73,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4087,1011,77,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4088,1011,78,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4089,1011,81,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4090,1012,72,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4091,1012,71,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4092,1012,73,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4093,1013,77,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4094,1013,78,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4095,1013,81,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4096,1014,67,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4097,1014,48,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4098,1014,55,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4099,1015,72,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4100,1015,71,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4101,1015,73,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4102,1016,75,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4103,1016,76,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4104,1016,71,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4105,1017,72,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4106,1017,71,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4107,1017,73,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4108,1018,14,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4109,1018,15,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4110,1018,16,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4111,1018,17,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4112,1018,18,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4113,1019,21,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4114,1019,56,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4115,1019,20,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4116,1019,58,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4117,1019,88,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4118,1019,89,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4119,1020,21,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4120,1020,56,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4121,1020,20,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4122,1020,58,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4123,1020,88,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4124,1020,89,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4125,1021,68,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4126,1021,62,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4127,1021,59,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4128,1022,10,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4129,1022,45,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4130,1023,77,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4131,1023,78,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4132,1023,81,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4133,1024,14,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
4134,1024,15,D,"Odvodené z typu prevádzky, nie z ohlásenia o vzniku odpadu. Overiť podľa evidencie prevádzkovateľa."
