id,ico,nazov,ulica,psc,obec_id,obec_nazov,obec_kod,okres,kraj,lat,lon,presnost_polohy,typ_prevadzky,typ_nazov,sektor,zdroj_id
910,48185272,Miroslav Bédi - REŠTAURÁCIA U NOTÁRA,,,166,Sereď,SK0212504009,Galanta,Trnavský,48.288903,17.730881,obec,restauracia,Reštaurácia,Gastro a stravovacie zariadenia,1
911,48198641,"Zeleninárska organizácia výrobcov, družstvo",Malokrmešská 455/11,90050,224,Kráľová pri Senci,SK0108503894,Senec,Bratislavský,48.195128,17.450829,obec,zeleninarstvo,Zeleninárstvo,Poľnohospodárstvo a chov,1
912,48199524,Hydina Kysuce s. r. o.,Čierne 458,02313,428,Čierne,SK0312509159,Čadca,Žilinský,49.387301,18.767884,okres,hydina,Hydinárska prevádzka,Poľnohospodárstvo a chov,1
913,48218588,Reštaurácia BESEDA s. r. o.,,,39,Bratislava - mestská časť Ružinov,SK0102529320,Bratislava II,Bratislavský,48.149645,17.164279,mestska_cast,restauracia,Reštaurácia,Gastro a stravovacie zariadenia,1
914,48220558,"Nemocnica novej generácie Michalovce, a.s.",,,242,Košice - mestská časť Staré Mesto,SK0422598186,Bratislava I,Bratislavský,48.140553,17.112478,mestska_cast,nemocnica,Nemocnica,Gastro a stravovacie zariadenia,1
915,48252735,"Nagy-Hydina, s.r.o.",Biskupa Királya 2814/21,94501,80,Komárno,SK0231501026,Komárno,Nitriansky,47.757388,18.129917,obec,hydina,Hydinárska prevádzka,Poľnohospodárstvo a chov,1
916,48280011,"ODPADY TATRY, s. r. o.",Vyšné Hágy 23039,05984,429,Vysoké Tatry,SK0416560103,Poprad,Prešovský,49.137283,20.222448,obec,odpadove_hospodarstvo,Odpadové hospodárstvo,Komunálny a gastro bioodpad,1
917,48282197,Agrofarma - Prejta s.r.o.,Prejtská 211/246,01841,46,Dubnica nad Váhom,SK0222513016,Ilava,Trenčiansky,48.957172,18.167022,obec,farma,Živočíšna farma,Poľnohospodárstvo a chov,1
918,48302741,"Považský olej, s.r.o.",J. Kráľa 1122/75,02001,110,Púchov,SK0228513610,Púchov,Trenčiansky,49.123992,18.324242,obec,olejnin,Spracovanie olejnín,Potravinárstvo a nápoje,1
919,48310841,"Zámocké vinárstvo, s. r. o.",Mladoboleslavská 5,90201,184,Pezinok,SK0107508179,Pezinok,Bratislavský,48.285586,17.27028,obec,vinarstvo,Vinárstvo,Potravinárstvo a nápoje,1
920,50005723,"Základná škola s materskou školou, Školská 301/16, Turňa nad Bodvou",,,430,Turňa nad Bodvou,SK0426559784,Košice - okolie,Košický,48.600452,20.881877,obec,skola_zakladna,Základná škola,Gastro a stravovacie zariadenia,1
921,50030329,Centrum sociálnych služieb Elemér Lázár Drahňov,,,431,Drahňov,SK0427528331,Michalovce,Košický,48.583333,21.966667,obec,socialne_zariadenie,Zariadenie sociálnych služieb,Gastro a stravovacie zariadenia,1
922,50164252,"Hydina PIERKO, s.r.o.",Gaštanový rad 4168/9,92901,21,Dunajská Streda,SK0211501433,Dunajská Streda,Trnavský,47.989309,17.620142,obec,hydina,Hydinárska prevádzka,Poľnohospodárstvo a chov,1
923,50196766,"Mäso - Údeniny K. Achberger, s.r.o.",,,408,Bernolákovo,SK0108507814,Senec,Bratislavský,48.199027,17.300361,obec,masovyroba,Mäsospracovanie,Potravinárstvo a nápoje,1
924,50219081,Malokarpatská píla s. r. o.,NA 185,91954,432,Dobrá Voda,SK0217506915,Trnava,Trnavský,48.596678,17.541932,obec,pila,Píla a drevospracovanie,"Drevo, lesníctvo a ostatné",1
925,50265288,PILA FOREST s.r.o.,NA 91,92221,433,Hubina,SK0214556581,Piešťany,Trnavský,48.618016,17.886407,obec,pila,Píla a drevospracovanie,"Drevo, lesníctvo a ostatné",1
926,50291491,Košická hydina s.r.o.,Textilná 1835/4,04001,434,Košice - mestská časť Nad jazerom,SK0425599816,Košice IV,Košický,48.687456,21.287603,mestska_cast,hydina,Hydinárska prevádzka,Poľnohospodárstvo a chov,1
927,50317016,"Bardejovský pivovar, s. r. o.",Doležalova 15C,82104,174,Bratislava - mestská časť Staré Mesto,SK0101528595,Bratislava I,Bratislavský,48.140553,17.112478,mestska_cast,pivovar,Pivovar / minipivovar,Potravinárstvo a nápoje,1
928,50341057,Píla Donoval & syn s.r.o.,Lipová 127,96611,435,Trnavá Hora,SK032D517313,Žiar nad Hronom,Banskobystrický,48.59038,18.953488,obec,pila,Píla a drevospracovanie,"Drevo, lesníctvo a ostatné",1
929,50426281,Technické služby Obce Bošany s.r.o.,SNP 112/43,95618,436,Bošany,SK0225542733,Partizánske,Trenčiansky,48.579391,18.255734,obec,technicke_sluzby,Technické služby mesta / obce,Komunálny a gastro bioodpad,1
930,50451596,"ZOS Krajné, n.o.",,,281,Krajné,SK0223506150,Myjava,Trenčiansky,48.700576,17.68716,obec,socialne_zariadenie,Zariadenie sociálnych služieb,Gastro a stravovacie zariadenia,1
931,50469053,"DSS a zariadenie pre seniorov LIBERUM MARTIN, n. o.",,,119,Martin,SK0316512036,Martin,Žilinský,49.07226,18.929174,obec,socialne_zariadenie,Zariadenie sociálnych služieb,Gastro a stravovacie zariadenia,1
932,50543911,Martin Holda - RETRO ÚDENINY,,,14,Prešov,SK0417524140,Prešov,Prešovský,49.000411,21.252273,obec,masovyroba,Mäsospracovanie,Potravinárstvo a nápoje,1
933,50575872,"Ovocná Farma, s.r.o.",Diaľničná cesta 5,90301,360,Senec,SK0108508217,Senec,Bratislavský,48.219641,17.396776,obec,ovocne_sady,Ovocné sady a spracovanie ovocia,Poľnohospodárstvo a chov,1
934,50611917,"Minipivovar Harvánek, s. r. o.",Spojná 228/5,01003,437,Žilina - Zádubnie,,Žilina,Žilinský,49.223464,18.739498,obec_zaklad,pivovar,Pivovar / minipivovar,Potravinárstvo a nápoje,1
935,50645935,"Školská jedáleň, Školská 491/18A, Teplička nad Váhom",,,438,Teplička nad Váhom,SK031B518034,Žilina,Žilinský,49.233333,18.8,obec,skolska_jedalen,Školská jedáleň,Gastro a stravovacie zariadenia,1
936,50681788,"Mliekovýroba Teplica, s.r.o.",Lesná 457,05934,439,Spišská Teplica,SK0416523844,Poprad,Prešovský,49.05,20.25,obec,mliekaren,Mliekáreň,Potravinárstvo a nápoje,1
937,50691759,"Píla Staškov, s.r.o.",Staškov 779,02353,440,Staškov,SK0312509485,Čadca,Žilinský,49.421675,18.691039,obec,pila,Píla a drevospracovanie,"Drevo, lesníctvo a ostatné",1
938,50732650,"Pivovary Lobkowicz SK, s.r.o.",Zelená 365/2,81101,174,Bratislava - mestská časť Staré Mesto,SK0101528595,Bratislava I,Bratislavský,48.140553,17.112478,mestska_cast,pivovar,Pivovar / minipivovar,Potravinárstvo a nápoje,1
939,50743058,"BARTÁNUS - MÄSO ÚDENINY, s.r.o.",,,10,Ružomberok,SK0318510998,Ružomberok,Žilinský,49.08187,19.302965,obec,masovyroba,Mäsospracovanie,Potravinárstvo a nápoje,1
940,50827383,Ovocný sad Košúty s.r.o.,NA 489,92509,441,Košúty,SK0212503860,Galanta,Trnavský,48.171511,17.656969,obec,ovocne_sady,Ovocné sady a spracovanie ovocia,Poľnohospodárstvo a chov,1
941,50852698,"Technické služby Sládkovičovo, spol. s r. o.",J. Dalloša 1189,92521,217,Sládkovičovo,SK0212504017,Galanta,Trnavský,48.208208,17.644866,obec,technicke_sluzby,Technické služby mesta / obce,Komunálny a gastro bioodpad,1
942,50999028,Mach Hydina Invest s. r. o.,NA 780,90086,188,Budmerice,SK0107507849,Pezinok,Bratislavský,48.360397,17.405103,obec,hydina,Hydinárska prevádzka,Poľnohospodárstvo a chov,1
943,51011859,"Centrum sociálnych služieb ""Johanka"", n.o.",,,442,Spišské Podhradie,SK0414543578,Levoča,Prešovský,49.000817,20.752504,obec,socialne_zariadenie,Zariadenie sociálnych služieb,Gastro a stravovacie zariadenia,1
944,51206790,Kežmarské Gymnázium P. O. Hviezdoslava,,,2,Kežmarok,SK0413523585,Kežmarok,Prešovský,49.136318,20.430447,obec,skola_stredna,Stredná škola,Gastro a stravovacie zariadenia,1
945,51266784,"Materská škola, Ul. 29. augusta 384/2A, Most pri Bratislave",,,443,Most pri Bratislave,SK0108508110,Senec,Bratislavský,48.139812,17.268859,obec,skola_materska,Materská škola,Gastro a stravovacie zariadenia,1
946,51278308,"Školská jedáleň, Námestie A. Hlinku 31, Cífer",,,303,Cífer,SK0217506877,Trnava,Trnavský,48.315284,17.490022,obec,skolska_jedalen,Školská jedáleň,Gastro a stravovacie zariadenia,1
947,51329760,Juraj Bielik - BIELIK UDENINY,,,80,Komárno,SK0231501026,Komárno,Nitriansky,47.757388,18.129917,obec,masovyroba,Mäsospracovanie,Potravinárstvo a nápoje,1
948,51412098,BioOdpad a.s.,Horná 13,97401,209,Banská Bystrica,SK0321508438,Banská Bystrica,Banskobystrický,48.738539,19.156869,obec,odpadove_hospodarstvo,Odpadové hospodárstvo,Komunálny a gastro bioodpad,1
949,51465752,Technické služby Senec s. r. o.,Slávičia 5174/8,90301,360,Senec,SK0108508217,Senec,Bratislavský,48.219641,17.396776,obec,technicke_sluzby,Technické služby mesta / obce,Komunálny a gastro bioodpad,1
950,51469529,"Píla Breza, s.r.o.",NA 132,02953,257,Breza,SK0317509591,Námestovo,Žilinský,49.383333,19.4,obec,pila,Píla a drevospracovanie,"Drevo, lesníctvo a ostatné",1
951,51686317,ZELENINKA s.r.o.,Hronské Kosihy 318,93527,444,Hronské Kosihy,SK0232502341,Levice,Nitriansky,48.266667,18.6,obec,zeleninarstvo,Zeleninárstvo,Poľnohospodárstvo a chov,1
952,51706083,Zelenina zo Slovenska s.r.o.,Králická 175/94,97634,445,Králiky,SK0321508721,Banská Bystrica,Banskobystrický,48.7355,19.035849,obec,zeleninarstvo,Zeleninárstvo,Poľnohospodárstvo a chov,1
953,51748100,Čedopol PÍLA s.r.o.,Olešná 701,02352,446,Olešná,SK0312509337,Čadca,Žilinský,49.428876,18.666576,obec,pila,Píla a drevospracovanie,"Drevo, lesníctvo a ostatné",1
954,51840286,Pražiareň kávy Ollivier coffee s. r. o.,Svätoplukova 20102/49,97101,31,Prievidza,SK0227513881,Prievidza,Trenčiansky,48.77104,18.623306,obec,praziaren_kavy,Pražiareň kávy,Potravinárstvo a nápoje,1
955,51897237,Zelenina Nitra s.r.o.,Malé Zálužie 5,95124,447,Malé Zálužie,SK0233500534,Nitra,Nitriansky,48.44016,17.985146,obec,zeleninarstvo,Zeleninárstvo,Poľnohospodárstvo a chov,1
956,51906228,"Spojená škola sv. Klementa Hofbauera internátna, Podolínec",,,448,Podolínec,SK041A526975,Stará Ľubovňa,Prešovský,49.266667,20.533333,obec,skola_stredna,Stredná škola,Gastro a stravovacie zariadenia,1
957,52020576,Ovocný strom s.r.o.,NA 214,91332,421,Dolná Súča,SK0229505943,Trenčín,Trenčiansky,48.95799,18.033094,obec,ovocne_sady,Ovocné sady a spracovanie ovocia,Poľnohospodárstvo a chov,1
958,52089282,"Materská škola, Ulica Ľ. G. Zaoseka 247/10, Opoj",,,449,Opoj,SK0217556491,Trnava,Trnavský,48.302946,17.641948,obec,skola_materska,Materská škola,Gastro a stravovacie zariadenia,1
959,52206416,"Stredná odborná škola Edith Steinovej, s.r.o.",,,5,Nové Mesto nad Váhom,SK0224506338,Nové Mesto nad Váhom,Trenčiansky,48.763325,17.830386,obec,skola_stredna,Stredná škola,Gastro a stravovacie zariadenia,1
960,52245284,"HYDINA VRANOV, s. r. o.",Mlynská 1485/97,09301,16,Vranov nad Topľou,SK041D544051,Vranov nad Topľou,Prešovský,48.890524,21.680564,obec,hydina,Hydinárska prevádzka,Poľnohospodárstvo a chov,1
961,52259897,SITTA PÍLA ŠOBOV s. r. o.,Šobov 1687/11,96901,8,Banská Štiavnica,SK0322516643,Banská Štiavnica,Banskobystrický,48.458093,18.89828,obec,pila,Píla a drevospracovanie,"Drevo, lesníctvo a ostatné",1
962,52361861,Zeleninárstvo Rimavské Janovce s. r. o.,Rimavské Janovce 113,98001,450,Rimavské Janovce,SK0329515469,Rimavská Sobota,Banskobystrický,48.342051,20.062215,obec,zeleninarstvo,Zeleninárstvo,Poľnohospodárstvo a chov,1
963,52438546,Píla SOEL s.r.o.,Ulica SNP 134,05918,358,Spišské Bystré,SK0416523852,Poprad,Prešovský,48.991455,20.242744,obec,pila,Píla a drevospracovanie,"Drevo, lesníctvo a ostatné",1
964,52547591,"Materská škola s VJM - Óvoda, Rimavská Seč 410",,,451,Rimavská Seč,SK0329515442,Rimavská Sobota,Banskobystrický,48.304087,20.23735,obec,skola_materska,Materská škola,Gastro a stravovacie zariadenia,1
965,52585204,"Materská škola - Óvoda, Komárovská 58, Bratislava",,,152,Bratislava - mestská časť Podunajské Biskupice,SK0102529311,Bratislava II,Bratislavský,48.130042,17.207422,mestska_cast,skola_materska,Materská škola,Gastro a stravovacie zariadenia,1
966,52641414,RH-PILA s. r. o.,Mliekarenská 3985,97703,149,Brezno,SK0323508497,Brezno,Banskobystrický,48.805335,19.640961,obec,pila,Píla a drevospracovanie,"Drevo, lesníctvo a ostatné",1
967,52740790,"Technické služby Zlaté Klasy, s.r.o.",Poštová ulica 550/1,93039,452,Zlaté Klasy,SK0211502022,Dunajská Streda,Trnavský,48.121323,17.421944,obec,technicke_sluzby,Technické služby mesta / obce,Komunálny a gastro bioodpad,1
968,52800318,"Spojená škola, Dukelská 26/30, Giraltovce",,,453,Giraltovce,SK041C519197,Svidník,Prešovský,49.116295,21.517528,obec,skola_stredna,Stredná škola,Gastro a stravovacie zariadenia,1
969,52830586,"Technické služby Poltár, s.r.o.",Železničná 489/1,98701,454,Poltár,SK0327511765,Poltár,Banskobystrický,48.432586,19.793827,obec,technicke_sluzby,Technické služby mesta / obce,Komunálny a gastro bioodpad,1
970,52891194,"MÄSO - UDENINY ČIČALA, s. r. o.",,,455,Kysucké Nové Mesto,SK0314509256,Kysucké Nové Mesto,Žilinský,49.301674,18.785426,obec,masovyroba,Mäsospracovanie,Potravinárstvo a nápoje,1
971,52904555,SLOVENSKÉ SYROVÉ VÝROBKY s. r. o.,Slovanská 299/7,95801,81,Partizánske,SK0225505315,Partizánske,Trenčiansky,48.627231,18.365466,obec,syraren,Syráreň a bryndziareň,Potravinárstvo a nápoje,1
972,52916626,Záhorácka Pražiareň s.r.o.,Štefánikova 1408/58,90501,25,Senica,SK0215504203,Senica,Trnavský,48.679121,17.364383,obec,praziaren_kavy,Pražiareň kávy,Potravinárstvo a nápoje,1
973,53039301,"Debra, n.o. - Zariadenie pre seniorov",,,456,Rovné,SK0412520721,Svidník,Prešovský,49.283333,21.533333,obec,socialne_zariadenie,Zariadenie sociálnych služieb,Gastro a stravovacie zariadenia,1
974,53044703,"Zariadenie pre seniorov Minor, n.o.",,,457,Zborov,SK0411519961,Bardejov,Prešovský,49.366667,21.3,obec,socialne_zariadenie,Zariadenie sociálnych služieb,Gastro a stravovacie zariadenia,1
975,53166078,Technické služby mesta Štúrovo,Komenského 210/18,94301,157,Štúrovo,SK0234503584,Nové Zámky,Nitriansky,47.797831,18.71486,obec,technicke_sluzby,Technické služby mesta / obce,Komunálny a gastro bioodpad,1
976,53199685,Zariadenie pre seniorov Sv. Kataríny Labouré,,,436,Bošany,SK0225542733,Partizánske,Trenčiansky,48.579391,18.255734,obec,socialne_zariadenie,Zariadenie sociálnych služieb,Gastro a stravovacie zariadenia,1
977,53200268,"Súkromná spojená škola francúzsko-slovenská, Bratislava",,,183,Bratislava - mestská časť Petržalka,SK0105529460,Bratislava V,Bratislavský,48.111346,17.110791,mestska_cast,skola_stredna,Stredná škola,Gastro a stravovacie zariadenia,1
978,53200284,"Spojená škola bl. biskupa Gojdiča, Bernolákova 21, Prešov",,,14,Prešov,SK0417524140,Prešov,Prešovský,49.000411,21.252273,obec,skola_stredna,Stredná škola,Gastro a stravovacie zariadenia,1
979,53200331,"Materská škola, Bodvianska 4, Bratislava",,,458,Bratislava - mestská časť Vrakuňa,SK0102529338,Bratislava II,Bratislavský,48.143251,17.205724,mestska_cast,skola_materska,Materská škola,Gastro a stravovacie zariadenia,1
980,53200349,"Súkromná spojená škola Quality Schools International, Šamorín",,,387,Šamorín,SK0211501905,Dunajská Streda,Trnavský,48.027583,17.311571,obec,skola_stredna,Stredná škola,Gastro a stravovacie zariadenia,1
981,53231058,Technické služby obce Novoť s. r. o.,Novoť 285,02955,459,Novoť,SK0317509884,Námestovo,Žilinský,49.433333,19.266667,obec,technicke_sluzby,Technické služby mesta / obce,Komunálny a gastro bioodpad,1
982,53242599,"Spojená škola, Jána Bottu 31, Trnava",,,28,Trnava,SK0217506745,Trnava,Trnavský,48.37729,17.586718,obec,skola_stredna,Stredná škola,Gastro a stravovacie zariadenia,1
983,53242726,"Spojená škola, Ostredková 10, Bratislava",,,39,Bratislava - mestská časť Ružinov,SK0102529320,Bratislava II,Bratislavský,48.149645,17.164279,mestska_cast,skola_stredna,Stredná škola,Gastro a stravovacie zariadenia,1
984,53242742,"Spojená škola, Pankúchova 6, Bratislava",,,183,Bratislava - mestská časť Petržalka,SK0105529460,Bratislava V,Bratislavský,48.111346,17.110791,mestska_cast,skola_stredna,Stredná škola,Gastro a stravovacie zariadenia,1
985,53255500,"Súkromná spojená škola, Klokočov 90",,,334,Klokočov,SK0427522597,Čadca,Žilinský,49.446206,18.567083,obec,skola_stredna,Stredná škola,Gastro a stravovacie zariadenia,1
986,53265301,"Spojená škola, Jarmočná 108, Stará Ľubovňa",,,208,Stará Ľubovňa,SK041A526665,Stará Ľubovňa,Prešovský,49.297258,20.687317,obec,skola_stredna,Stredná škola,Gastro a stravovacie zariadenia,1
987,53280491,"PÍLA ORAVA, s.r.o.",Pod brehom 208/1,02952,293,Hruštín,SK0317509680,Námestovo,Žilinský,49.316667,19.35,obec,pila,Píla a drevospracovanie,"Drevo, lesníctvo a ostatné",1
988,53324421,Píla LAKY s. r. o.,Zámočnícka 1311,90873,460,Veľké Leváre,SK0106504947,Malacky,Bratislavský,48.501984,17.00306,obec,pila,Píla a drevospracovanie,"Drevo, lesníctvo a ostatné",1
989,53390920,"Súkromná školská jedáleň, 17. novembra 3723/13, Prešov",,,14,Prešov,SK0417524140,Prešov,Prešovský,49.000411,21.252273,obec,skolska_jedalen,Školská jedáleň,Gastro a stravovacie zariadenia,1
990,53420471,"Základná škola, Hlavná ulica 81/42, Miloslavov",,,461,Miloslavov,SK0108508098,Senec,Bratislavský,48.103575,17.299044,obec,skola_zakladna,Základná škola,Gastro a stravovacie zariadenia,1
991,53459148,"Základná škola s materskou školou, Školská 252, Beladice",,,202,Beladice,SK0237500062,Zlaté Moravce,Nitriansky,48.346006,18.296077,obec,skola_zakladna,Základná škola,Gastro a stravovacie zariadenia,1
992,53480341,"Materská škola, Ulica Gašpara Haina 1237/36, Levoča",,,4,Levoča,SK0414543292,Levoča,Prešovský,49.025112,20.587999,obec,skola_materska,Materská škola,Gastro a stravovacie zariadenia,1
993,53480465,"Materská škola, Predmestie 832/26, Levoča",,,4,Levoča,SK0414543292,Levoča,Prešovský,49.025112,20.587999,obec,skola_materska,Materská škola,Gastro a stravovacie zariadenia,1
994,53480783,"Materská škola, Ulica Gustáva Hermanna 225/9, Levoča",,,4,Levoča,SK0414543292,Levoča,Prešovský,49.025112,20.587999,obec,skola_materska,Materská škola,Gastro a stravovacie zariadenia,1
995,53480899,"Materská škola, Ulica Jána Francisciho 1674/8, Levoča",,,4,Levoča,SK0414543292,Levoča,Prešovský,49.025112,20.587999,obec,skola_materska,Materská škola,Gastro a stravovacie zariadenia,1
996,53482077,René Šiko - Mäso - údeniny,,,133,Bánovce nad Bebravou,SK0221542652,Bánovce nad Bebravou,Trenčiansky,48.721667,18.259826,obec,masovyroba,Mäsospracovanie,Potravinárstvo a nápoje,1
997,53490827,"Hydina Gemer, s. r. o.",SNP 552/149,04925,180,Dobšiná,SK0428525634,Rožňava,Košický,48.821028,20.364743,obec,hydina,Hydinárska prevádzka,Poľnohospodárstvo a chov,1
998,53574222,"TT-kompost, s. r. o.",Záhradnícka 821/35,92521,217,Sládkovičovo,SK0212504017,Galanta,Trnavský,48.208208,17.644866,obec,kompostaren,Kompostáreň,Komunálny a gastro bioodpad,1
999,53698185,Technické služby mesta Revúca - sociálny podnik s.r.o.,Terézie Vansovej 1231/23,05001,37,Revúca,SK0328526142,Revúca,Banskobystrický,48.683333,20.116667,obec,technicke_sluzby,Technické služby mesta / obce,Komunálny a gastro bioodpad,1
1000,53708725,"Technické služby mesta Rajec, s. r. o.",Námestie SNP 2/2,01522,462,Rajec,SK031B517917,Žilina,Žilinský,49.087947,18.636664,obec,technicke_sluzby,Technické služby mesta / obce,Komunálny a gastro bioodpad,1
1001,53764021,MILKFARM s. r. o.,Duklianska 2848,08501,126,Bardejov,SK0411519006,Bardejov,Prešovský,49.292999,21.27554,obec,mliekaren,Mliekáreň,Potravinárstvo a nápoje,1
1002,53800818,Súkromná školská jedáleň VČ s. r. o.,,,365,Bratislava - mestská časť Jarovce,SK0105529443,Bratislava I,Bratislavský,48.153538,17.109671,obec_zaklad,skolska_jedalen,Školská jedáleň,Gastro a stravovacie zariadenia,1
1003,53946600,"Technické služby mesta Žilina, s.r.o.",Námestie obetí komunizmu 3350/1,01131,34,Žilina,SK031B517402,Žilina,Žilinský,49.223464,18.739498,obec,technicke_sluzby,Technické služby mesta / obce,Komunálny a gastro bioodpad,1
1004,53975707,Píla Sucháň s.r.o.,NA 49,95501,463,Závada,SK0236505773,Topoľčany,Nitriansky,48.64101,18.089173,obec,pila,Píla a drevospracovanie,"Drevo, lesníctvo a ostatné",1
1005,54006805,"Školská jedáleň, Sídlisko II 1336, Vranov nad Topľou",,,16,Vranov nad Topľou,SK041D544051,Vranov nad Topľou,Prešovský,48.890524,21.680564,obec,skolska_jedalen,Školská jedáleň,Gastro a stravovacie zariadenia,1
1006,54006937,"Školská jedáleň, Lúčna 827/26, Vranov nad Topľou",,,16,Vranov nad Topľou,SK041D544051,Vranov nad Topľou,Prešovský,48.890524,21.680564,obec,skolska_jedalen,Školská jedáleň,Gastro a stravovacie zariadenia,1
1007,54006996,"Školská jedáleň, Juh 1054, Vranov nad Topľou",,,16,Vranov nad Topľou,SK041D544051,Vranov nad Topľou,Prešovský,48.890524,21.680564,obec,skolska_jedalen,Školská jedáleň,Gastro a stravovacie zariadenia,1
1008,54007097,"Školská jedáleň, Bernolákova ulica 1061, Vranov nad Topľou",,,16,Vranov nad Topľou,SK041D544051,Vranov nad Topľou,Prešovský,48.890524,21.680564,obec,skolska_jedalen,Školská jedáleň,Gastro a stravovacie zariadenia,1
